concept:name,case:concept:name,case:AMOUNT_REQ,StartTime,StartRes,CompleteTime,CompleteRes,Duration,activity_pre,activity,activity_verb,activity_dec,pre_activity,rank_result,result,TimeDiff
A_DECLINED,174237,15000,2011-11-03 15:01:19,11169,2011-11-03 15:01:19,11169,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,2611033.0
A_PARTLYSUBMITTED,174240,13000,2011-10-03 20:26:10,112,2011-10-03 20:26:10,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,0.0
A_SUBMITTED,174240,13000,2011-10-03 20:26:10,112,2011-10-03 20:26:10,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_PREACCEPTED,174240,13000,2011-10-03 20:27:28,10880,2011-10-03 20:27:28,10880,0.0,a,accept_pre,accept,pre,a_accept_pre,6,decline,78.0
A_DECLINED,174240,13000,2011-10-03 20:34:41,10880,2011-10-03 20:34:41,10880,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,433.0
A_PARTLYSUBMITTED,174243,3000,2011-10-03 20:39:00,112,2011-10-03 20:39:00,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,0.0
A_SUBMITTED,174243,3000,2011-10-03 20:39:00,112,2011-10-03 20:39:00,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_PREACCEPTED,174243,3000,2011-10-03 20:50:45,11119,2011-10-03 20:50:45,11119,0.0,a,accept_pre,accept,pre,a_accept_pre,6,decline,705.0
A_DECLINED,174243,3000,2011-10-04 12:13:29,10889,2011-10-04 12:13:29,10889,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,55364.0
A_SUBMITTED,174246,15000,2011-10-03 20:43:04,112,2011-10-03 20:43:04,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_PARTLYSUBMITTED,174246,15000,2011-10-03 20:43:05,112,2011-10-03 20:43:05,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,1.0
A_DECLINED,174246,15000,2011-10-03 20:48:05,10880,2011-10-03 20:48:05,10880,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,300.0
A_PARTLYSUBMITTED,174249,31500,2011-10-03 20:53:03,112,2011-10-03 20:53:03,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,0.0
A_SUBMITTED,174249,31500,2011-10-03 20:53:03,112,2011-10-03 20:53:03,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_PREACCEPTED,174249,31500,2011-10-03 20:53:43,112,2011-10-03 20:53:43,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,decline,40.0
A_DECLINED,174249,31500,2011-10-13 20:45:48,11122,2011-10-13 20:45:48,11122,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,863525.0
A_PARTLYSUBMITTED,174258,24000,2011-10-03 21:00:28,112,2011-10-03 21:00:28,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,0.0
A_SUBMITTED,174258,24000,2011-10-03 21:00:28,112,2011-10-03 21:00:28,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_PREACCEPTED,174258,24000,2011-10-04 09:02:28,10971,2011-10-04 09:02:28,10971,0.0,a,accept_pre,accept,pre,a_accept_pre,6,decline,43320.0
A_DECLINED,174258,24000,2011-10-04 12:52:56,10971,2011-10-04 12:52:56,10971,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,13828.0
A_SUBMITTED,174261,10000,2011-10-03 21:03:04,112,2011-10-03 21:03:04,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_PARTLYSUBMITTED,174261,10000,2011-10-03 21:03:05,112,2011-10-03 21:03:05,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,1.0
A_PREACCEPTED,174261,10000,2011-10-04 09:03:56,10971,2011-10-04 09:03:56,10971,0.0,a,accept_pre,accept,pre,a_accept_pre,6,decline,43251.0
A_ACCEPTED,174261,10000,2011-10-04 16:03:37,10889,2011-10-04 16:03:37,10889,0.0,a,accept,accept,<NO_DESC>,a_accept,5,decline,25181.0
A_FINALIZED,174261,10000,2011-10-04 16:07:39,10889,2011-10-04 16:07:39,10889,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,decline,242.0
A_DECLINED,174261,10000,2011-10-18 09:44:40,10809,2011-10-18 09:44:40,10809,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,1186621.0
A_PARTLYSUBMITTED,174267,15000,2011-10-03 21:10:53,112,2011-10-03 21:10:53,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,0.0
A_SUBMITTED,174267,15000,2011-10-03 21:10:53,112,2011-10-03 21:10:53,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_DECLINED,174267,15000,2011-10-03 21:11:35,112,2011-10-03 21:11:35,112,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,42.0
A_PARTLYSUBMITTED,174273,10000,2011-10-03 21:18:52,112,2011-10-03 21:18:52,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,0.0
A_SUBMITTED,174273,10000,2011-10-03 21:18:52,112,2011-10-03 21:18:52,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_DECLINED,174273,10000,2011-10-04 09:08:25,10971,2011-10-04 09:08:25,10971,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,42573.0
A_PARTLYSUBMITTED,174276,6000,2011-10-03 21:19:56,112,2011-10-03 21:19:56,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,0.0
A_SUBMITTED,174276,6000,2011-10-03 21:19:56,112,2011-10-03 21:19:56,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_DECLINED,174276,6000,2011-10-03 21:20:01,112,2011-10-03 21:20:01,112,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,5.0
A_SUBMITTED,174282,6000,2011-10-03 22:48:48,112,2011-10-03 22:48:48,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_PARTLYSUBMITTED,174282,6000,2011-10-03 22:48:49,112,2011-10-03 22:48:49,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,1.0
A_DECLINED,174282,6000,2011-10-04 09:09:22,10982,2011-10-04 09:09:22,10982,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,37233.0
A_SUBMITTED,174297,30870,2011-10-03 23:47:56,112,2011-10-03 23:47:56,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_PARTLYSUBMITTED,174297,30870,2011-10-03 23:47:57,112,2011-10-03 23:47:57,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,1.0
A_PREACCEPTED,174297,30870,2011-10-04 09:06:34,10859,2011-10-04 09:06:34,10859,0.0,a,accept_pre,accept,pre,a_accept_pre,6,decline,33517.0
A_DECLINED,174297,30870,2011-10-04 12:56:14,11202,2011-10-04 12:56:14,11202,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,13780.0
A_PARTLYSUBMITTED,174300,15000,2011-10-04 01:35:22,112,2011-10-04 01:35:22,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,0.0
A_SUBMITTED,174300,15000,2011-10-04 01:35:22,112,2011-10-04 01:35:22,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_DECLINED,174300,15000,2011-10-04 09:07:35,10859,2011-10-04 09:07:35,10859,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,27133.0
A_PARTLYSUBMITTED,174303,11500,2011-10-04 01:40:44,112,2011-10-04 01:40:44,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,0.0
A_SUBMITTED,174303,11500,2011-10-04 01:40:44,112,2011-10-04 01:40:44,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_PREACCEPTED,174303,11500,2011-10-04 09:07:15,10859,2011-10-04 09:07:15,10859,0.0,a,accept_pre,accept,pre,a_accept_pre,6,decline,26791.0
A_DECLINED,174303,11500,2011-10-04 13:38:11,11179,2011-10-04 13:38:11,11179,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,16256.0
A_PARTLYSUBMITTED,174328,7000,2011-10-04 08:59:17,112,2011-10-04 08:59:17,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,0.0
A_SUBMITTED,174328,7000,2011-10-04 08:59:17,112,2011-10-04 08:59:17,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_DECLINED,174328,7000,2011-10-04 08:59:58,112,2011-10-04 08:59:58,112,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,41.0
A_PARTLYSUBMITTED,174331,20000,2011-10-04 09:15:32,112,2011-10-04 09:15:32,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,0.0
A_SUBMITTED,174331,20000,2011-10-04 09:15:32,112,2011-10-04 09:15:32,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_PREACCEPTED,174331,20000,2011-10-04 09:18:25,10982,2011-10-04 09:18:25,10982,0.0,a,accept_pre,accept,pre,a_accept_pre,6,decline,173.0
A_DECLINED,174331,20000,2011-10-04 09:26:31,10982,2011-10-04 09:26:31,10982,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,486.0
A_SUBMITTED,174340,7000,2011-10-04 10:09:42,112,2011-10-04 10:09:42,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_PARTLYSUBMITTED,174340,7000,2011-10-04 10:09:43,112,2011-10-04 10:09:43,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,1.0
A_DECLINED,174340,7000,2011-10-04 10:10:20,112,2011-10-04 10:10:20,112,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,37.0
A_SUBMITTED,174346,16500,2011-10-04 10:40:24,112,2011-10-04 10:40:24,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_PARTLYSUBMITTED,174346,16500,2011-10-04 10:40:25,112,2011-10-04 10:40:25,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,1.0
A_DECLINED,174346,16500,2011-10-04 10:46:13,11169,2011-10-04 10:46:13,11169,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,348.0
A_SUBMITTED,174352,5000,2011-10-04 11:20:03,112,2011-10-04 11:20:03,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_PARTLYSUBMITTED,174352,5000,2011-10-04 11:20:04,112,2011-10-04 11:20:04,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,1.0
A_DECLINED,174352,5000,2011-10-04 11:38:47,10859,2011-10-04 11:38:47,10859,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,1123.0
A_PARTLYSUBMITTED,174355,500,2011-10-04 11:31:48,112,2011-10-04 11:31:48,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,0.0
A_SUBMITTED,174355,500,2011-10-04 11:31:48,112,2011-10-04 11:31:48,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_DECLINED,174355,500,2011-10-04 11:39:10,10859,2011-10-04 11:39:10,10859,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,442.0
A_PARTLYSUBMITTED,174358,6000,2011-10-04 11:34:32,112,2011-10-04 11:34:32,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,0.0
A_SUBMITTED,174358,6000,2011-10-04 11:34:32,112,2011-10-04 11:34:32,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_PREACCEPTED,174358,6000,2011-10-04 11:35:45,112,2011-10-04 11:35:45,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,decline,73.0
A_ACCEPTED,174358,6000,2011-10-04 13:02:55,11200,2011-10-04 13:02:55,11200,0.0,a,accept,accept,<NO_DESC>,a_accept,5,decline,5230.0
A_FINALIZED,174358,6000,2011-10-04 13:05:04,11200,2011-10-04 13:05:04,11200,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,decline,129.0
A_DECLINED,174358,6000,2011-11-07 11:34:20,10609,2011-11-07 11:34:20,10609,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,2932156.0
A_SUBMITTED,174364,9000,2011-10-04 11:47:28,112,2011-10-04 11:47:28,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_PARTLYSUBMITTED,174364,9000,2011-10-04 11:47:29,112,2011-10-04 11:47:29,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,1.0
A_DECLINED,174364,9000,2011-10-04 11:57:14,10982,2011-10-04 11:57:14,10982,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,585.0
A_PARTLYSUBMITTED,174370,7500,2011-10-04 12:18:24,112,2011-10-04 12:18:24,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,0.0
A_SUBMITTED,174370,7500,2011-10-04 12:18:24,112,2011-10-04 12:18:24,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_DECLINED,174370,7500,2011-10-04 12:18:55,112,2011-10-04 12:18:55,112,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,31.0
A_SUBMITTED,174373,10000,2011-10-04 12:26:56,112,2011-10-04 12:26:56,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_PARTLYSUBMITTED,174373,10000,2011-10-04 12:26:57,112,2011-10-04 12:26:57,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,1.0
A_DECLINED,174373,10000,2011-10-04 12:27:31,112,2011-10-04 12:27:31,112,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,34.0
A_PARTLYSUBMITTED,174376,5000,2011-10-04 12:54:54,112,2011-10-04 12:54:54,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,0.0
A_SUBMITTED,174376,5000,2011-10-04 12:54:54,112,2011-10-04 12:54:54,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_DECLINED,174376,5000,2011-10-04 15:23:59,11169,2011-10-04 15:23:59,11169,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,8945.0
A_SUBMITTED,174388,6000,2011-10-04 13:35:05,112,2011-10-04 13:35:05,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_PARTLYSUBMITTED,174388,6000,2011-10-04 13:35:06,112,2011-10-04 13:35:06,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,1.0
A_PREACCEPTED,174388,6000,2011-10-04 13:35:39,112,2011-10-04 13:35:39,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,decline,33.0
A_ACCEPTED,174388,6000,2011-10-04 14:21:58,10971,2011-10-04 14:21:58,10971,0.0,a,accept,accept,<NO_DESC>,a_accept,5,decline,2779.0
A_FINALIZED,174388,6000,2011-10-04 14:22:51,10971,2011-10-04 14:22:51,10971,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,decline,53.0
A_DECLINED,174388,6000,2011-10-11 15:57:58,10629,2011-10-11 15:57:58,10629,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,610507.0
A_SUBMITTED,174391,15000,2011-10-04 13:38:28,112,2011-10-04 13:38:28,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_PARTLYSUBMITTED,174391,15000,2011-10-04 13:38:29,112,2011-10-04 13:38:29,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,1.0
A_DECLINED,174391,15000,2011-10-04 13:39:24,112,2011-10-04 13:39:24,112,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,55.0
A_SUBMITTED,174394,10000,2011-10-04 13:48:21,112,2011-10-04 13:48:21,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_PARTLYSUBMITTED,174394,10000,2011-10-04 13:48:22,112,2011-10-04 13:48:22,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,1.0
A_PREACCEPTED,174394,10000,2011-10-04 13:49:08,112,2011-10-04 13:49:08,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,decline,46.0
A_ACCEPTED,174394,10000,2011-10-04 14:38:28,11179,2011-10-04 14:38:28,11179,0.0,a,accept,accept,<NO_DESC>,a_accept,5,decline,2960.0
A_FINALIZED,174394,10000,2011-10-04 14:42:27,11179,2011-10-04 14:42:27,11179,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,decline,239.0
A_DECLINED,174394,10000,2011-10-13 08:48:03,10609,2011-10-13 08:48:03,10609,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,756336.0
A_SUBMITTED,174397,20000,2011-10-04 13:49:31,112,2011-10-04 13:49:31,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_PARTLYSUBMITTED,174397,20000,2011-10-04 13:49:32,112,2011-10-04 13:49:32,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,1.0
A_PREACCEPTED,174397,20000,2011-10-04 13:50:09,112,2011-10-04 13:50:09,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,decline,37.0
A_ACCEPTED,174397,20000,2011-10-04 17:22:25,10862,2011-10-04 17:22:25,10862,0.0,a,accept,accept,<NO_DESC>,a_accept,5,decline,12736.0
A_FINALIZED,174397,20000,2011-10-04 17:24:38,10862,2011-10-04 17:24:38,10862,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,decline,133.0
A_DECLINED,174397,20000,2011-10-21 09:20:59,10138,2011-10-21 09:20:59,10138,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,1439781.0
A_SUBMITTED,174400,10000,2011-10-04 13:57:21,112,2011-10-04 13:57:21,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_PARTLYSUBMITTED,174400,10000,2011-10-04 13:57:22,112,2011-10-04 13:57:22,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,1.0
A_PREACCEPTED,174400,10000,2011-10-04 14:03:25,11001,2011-10-04 14:03:25,11001,0.0,a,accept_pre,accept,pre,a_accept_pre,6,decline,363.0
A_DECLINED,174400,10000,2011-10-04 14:31:11,11001,2011-10-04 14:31:11,11001,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,1666.0
A_PARTLYSUBMITTED,174403,25000,2011-10-04 13:57:47,112,2011-10-04 13:57:47,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,0.0
A_SUBMITTED,174403,25000,2011-10-04 13:57:47,112,2011-10-04 13:57:47,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_PREACCEPTED,174403,25000,2011-10-04 14:01:33,11001,2011-10-04 14:01:33,11001,0.0,a,accept_pre,accept,pre,a_accept_pre,6,decline,226.0
A_ACCEPTED,174403,25000,2011-10-04 15:01:03,11001,2011-10-04 15:01:03,11001,0.0,a,accept,accept,<NO_DESC>,a_accept,5,decline,3570.0
A_FINALIZED,174403,25000,2011-10-04 15:03:30,11001,2011-10-04 15:03:30,11001,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,decline,147.0
A_DECLINED,174403,25000,2011-10-26 15:01:27,10138,2011-10-26 15:01:27,10138,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,1900677.0
A_PARTLYSUBMITTED,174412,20000,2011-10-04 14:16:42,112,2011-10-04 14:16:42,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,0.0
A_SUBMITTED,174412,20000,2011-10-04 14:16:42,112,2011-10-04 14:16:42,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_DECLINED,174412,20000,2011-10-04 14:17:30,112,2011-10-04 14:17:30,112,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,48.0
A_PARTLYSUBMITTED,174418,21000,2011-10-04 14:30:20,112,2011-10-04 14:30:20,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,0.0
A_SUBMITTED,174418,21000,2011-10-04 14:30:20,112,2011-10-04 14:30:20,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_PREACCEPTED,174418,21000,2011-10-04 14:35:31,11001,2011-10-04 14:35:31,11001,0.0,a,accept_pre,accept,pre,a_accept_pre,6,decline,311.0
A_ACCEPTED,174418,21000,2011-10-06 16:17:26,11169,2011-10-06 16:17:26,11169,0.0,a,accept,accept,<NO_DESC>,a_accept,5,decline,178915.0
A_FINALIZED,174418,21000,2011-10-06 16:17:52,11169,2011-10-06 16:17:52,11169,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,decline,26.0
A_DECLINED,174418,21000,2011-10-27 11:23:33,10629,2011-10-27 11:23:33,10629,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,1796741.0
A_PARTLYSUBMITTED,174427,17000,2011-10-04 14:40:34,112,2011-10-04 14:40:34,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,0.0
A_SUBMITTED,174427,17000,2011-10-04 14:40:34,112,2011-10-04 14:40:34,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_DECLINED,174427,17000,2011-10-04 14:41:07,112,2011-10-04 14:41:07,112,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,33.0
A_SUBMITTED,174436,15000,2011-10-04 15:20:41,112,2011-10-04 15:20:41,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_PARTLYSUBMITTED,174436,15000,2011-10-04 15:20:42,112,2011-10-04 15:20:42,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,1.0
A_PREACCEPTED,174436,15000,2011-10-04 15:25:46,10859,2011-10-04 15:25:46,10859,0.0,a,accept_pre,accept,pre,a_accept_pre,6,decline,304.0
A_ACCEPTED,174436,15000,2011-10-04 15:39:18,11202,2011-10-04 15:39:18,11202,0.0,a,accept,accept,<NO_DESC>,a_accept,5,decline,812.0
A_FINALIZED,174436,15000,2011-10-04 15:57:33,11202,2011-10-04 15:57:33,11202,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,decline,1095.0
A_DECLINED,174436,15000,2011-10-28 20:14:23,10913,2011-10-28 20:14:23,10913,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,2089010.0
A_PARTLYSUBMITTED,174439,5000,2011-10-04 15:31:27,112,2011-10-04 15:31:27,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,0.0
A_SUBMITTED,174439,5000,2011-10-04 15:31:27,112,2011-10-04 15:31:27,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_DECLINED,174439,5000,2011-10-04 15:32:14,112,2011-10-04 15:32:14,112,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,47.0
A_SUBMITTED,174442,14461,2011-10-04 15:46:37,112,2011-10-04 15:46:37,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_PARTLYSUBMITTED,174442,14461,2011-10-04 15:46:38,112,2011-10-04 15:46:38,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,1.0
A_DECLINED,174442,14461,2011-10-04 16:04:15,10629,2011-10-04 16:04:15,10629,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,1057.0
A_SUBMITTED,174445,15000,2011-10-04 16:10:03,112,2011-10-04 16:10:03,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_PARTLYSUBMITTED,174445,15000,2011-10-04 16:10:05,112,2011-10-04 16:10:05,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,2.0
A_PREACCEPTED,174445,15000,2011-10-04 16:10:49,112,2011-10-04 16:10:49,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,decline,44.0
A_DECLINED,174445,15000,2011-10-06 13:18:38,10909,2011-10-06 13:18:38,10909,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,162469.0
A_SUBMITTED,174454,7500,2011-10-04 16:20:50,112,2011-10-04 16:20:50,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_PARTLYSUBMITTED,174454,7500,2011-10-04 16:20:51,112,2011-10-04 16:20:51,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,1.0
A_DECLINED,174454,7500,2011-10-04 16:21:43,112,2011-10-04 16:21:43,112,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,52.0
A_PARTLYSUBMITTED,174460,13000,2011-10-04 16:55:35,112,2011-10-04 16:55:35,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,0.0
A_SUBMITTED,174460,13000,2011-10-04 16:55:35,112,2011-10-04 16:55:35,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_DECLINED,174460,13000,2011-10-04 16:56:08,112,2011-10-04 16:56:08,112,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,33.0
A_SUBMITTED,174466,2500,2011-10-04 17:13:53,112,2011-10-04 17:13:53,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_PARTLYSUBMITTED,174466,2500,2011-10-04 17:13:54,112,2011-10-04 17:13:54,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,1.0
A_DECLINED,174466,2500,2011-10-04 17:15:26,112,2011-10-04 17:15:26,112,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,92.0
A_SUBMITTED,174469,10000,2011-10-04 17:22:46,112,2011-10-04 17:22:46,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_PARTLYSUBMITTED,174469,10000,2011-10-04 17:22:47,112,2011-10-04 17:22:47,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,1.0
A_PREACCEPTED,174469,10000,2011-10-04 17:57:44,10862,2011-10-04 17:57:44,10862,0.0,a,accept_pre,accept,pre,a_accept_pre,6,decline,2097.0
A_ACCEPTED,174469,10000,2011-10-05 10:27:47,11169,2011-10-05 10:27:47,11169,0.0,a,accept,accept,<NO_DESC>,a_accept,5,decline,59403.0
A_FINALIZED,174469,10000,2011-10-05 10:33:38,11169,2011-10-05 10:33:38,11169,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,decline,351.0
A_DECLINED,174469,10000,2011-10-14 14:32:52,10138,2011-10-14 14:32:52,10138,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,791954.0
A_PARTLYSUBMITTED,174472,10406,2011-10-04 17:31:01,112,2011-10-04 17:31:01,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,0.0
A_SUBMITTED,174472,10406,2011-10-04 17:31:01,112,2011-10-04 17:31:01,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_DECLINED,174472,10406,2011-10-04 18:05:50,10862,2011-10-04 18:05:50,10862,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,2089.0
A_SUBMITTED,174484,41000,2011-10-04 18:34:48,112,2011-10-04 18:34:48,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,decline,0.0
A_PARTLYSUBMITTED,174484,41000,2011-10-04 18:34:49,112,2011-10-04 18:34:49,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,decline,1.0
A_PREACCEPTED,174484,41000,2011-10-04 19:31:24,10982,2011-10-04 19:31:24,10982,0.0,a,accept_pre,accept,pre,a_accept_pre,6,decline,3395.0
A_DECLINED,174484,41000,2011-10-05 10:59:57,11120,2011-10-05 10:59:57,11120,0.0,a,decline,decline,<NO_DESC>,a_decline,1,decline,55713.0
